code,name,type,category,unit,base_price,min_price,max_price,currency,usage_count,regions
DXME-KATO-KARI_KAMETO,Electricity: consumption MERI.RIME kW·h/machine-hour,electricity,Electricity,Machine hours,1.63,1.63,1.63,EUR,1,ENG_TORONTO
DXME-KATO-KARI_KAMEPU,Electricity: consumption RIPU.LISA kW·h/machine-hour,electricity,Electricity,Machine hours,3.3,3.3,3.3,EUR,1,ENG_TORONTO
DXME-KATO-KARI_KAMELI,Electricity: consumption LIRI.NE kWh/machine-hour,electricity,Electricity,Machine hours,9.68,9.68,9.68,EUR,1,ENG_TORONTO
DXME-KATO-KARI_KAMEVO,Electricity: consumption MEKATO.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,13.86,13.86,13.86,EUR,1,ENG_TORONTO
DXME-KATO-KARI_KAKARI,Electricity: consumption VO.RISA kW·h/machine-hour,electricity,Electricity,Machine hours,1.1,1.1,1.1,EUR,1,ENG_TORONTO
DXME-KATO-MEDX_KAKAME,Electricity: consumption METO.RI kWh/machine-hour,electricity,Electricity,Machine hours,1.76,1.76,1.76,EUR,1,ENG_TORONTO
DXME-KATO-MEDX_KALIME,Electricity: consumption KA.TODX kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,1,ENG_TORONTO
DXME-KATO-MEDX_KALIRI,Electricity: consumption ME.KANE kW·h/machine-hour,electricity,Electricity,Machine hours,0.14,0.14,0.14,EUR,1,ENG_TORONTO
DXME-KADX-KASA_KATOME,Electricity: consumption RIDX.LI kW·h/machine-hour,electricity,Electricity,Machine hours,3.96,3.96,3.96,EUR,1,ENG_TORONTO
DXME-KAVO-KASA_KAPUSA,Electricity: consumption TO.NETO kW·h/machine-hour,electricity,Electricity,Machine hours,0.48,0.48,0.48,EUR,1,ENG_TORONTO
DXME-KATO-KADX_KARIME,Electricity: consumption VORISA.MELI kW·h/machine-hour,electricity,Electricity,Machine hours,110.06,110.06,110.06,EUR,1,ENG_TORONTO
DXME-KATO-KADX_KAMEDX,Electricity: consumption VORILI.PUVO kWh/machine-hour,electricity,Electricity,Machine hours,110.37,110.37,110.37,EUR,1,ENG_TORONTO
DXME-KATO-MEDX_KAMETO,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,1,ENG_TORONTO
DXME-KANE-KATO_MEKASA,Electricity: consumption KA.TODX kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,1,ENG_TORONTO
DXME-KANE-KATO_MEKALI,Electricity: consumption ME.TO kW·h/machine-hour,electricity,Electricity,Machine hours,0.17,0.17,0.17,EUR,1,ENG_TORONTO
DXME-KANE-KATO_MEKAME,Electricity: consumption TO.MELI kW·h/machine-hour,electricity,Electricity,Machine hours,0.42,0.42,0.42,EUR,1,ENG_TORONTO
DXME-KANE-KATO_MEKATO,Electricity: consumption KA.SATO kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,1,ENG_TORONTO
DXME-KATO-KADX_KAMELI,Electricity: consumption KA.RINE kW·h/machine-hour,electricity,Electricity,Machine hours,0.04,0.04,0.04,EUR,1,ENG_TORONTO
DXME-RIME-MEVO_KAPUME,Electricity: consumption 198 kWh/machine-hour,electricity,Electricity,Machine hours,26.41,26.41,26.41,EUR,1,ENG_TORONTO
DXME-MEDX-KALI_KAKATO,Electricity: consumption DX.DX kWh/machine-hour,electricity,Electricity,Machine hours,1.32,1.32,1.32,EUR,1,ENG_TORONTO
DXME-MELI-KAPU_KAVOKA,Electricity: consumption KA.PU kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,1,ENG_TORONTO
DXME-KATO-MEME_KAKAVO,Electricity: consumption KA.DXDX kWh/machine-hour,electricity,Electricity,Machine hours,0.13,0.13,0.13,EUR,1,ENG_TORONTO
DXME-MEDX-KANE_KAMEKA,Electricity: consumption MEPU.VOSA kWh/machine-hour,electricity,Electricity,Machine hours,1.98,1.98,1.98,EUR,1,ENG_TORONTO
DXME-MEDX-KAVO_KAMEKA,Electricity: consumption TO.NETO kW·h/machine-hour,electricity,Electricity,Machine hours,0.48,0.48,0.48,EUR,1,ENG_TORONTO
DXME-RIME-RIRI_PUTOME,Electricity: consumption DX.PUME kW·h/machine-hour,electricity,Electricity,Machine hours,1.25,1.25,1.25,EUR,1,ENG_TORONTO
DXME-KASA-KAPU_KARIDX,Electricity: consumption VORI.SA kWh/machine-hour,electricity,Electricity,Machine hours,11.0,11.0,11.0,EUR,1,ENG_TORONTO
DXME-MEDX-KAVO_KAKAVO,Electricity: consumption RI.PUVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.33,0.33,0.33,EUR,1,ENG_TORONTO
DXME-RIME-RIRI_KASAME,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,1,ENG_TORONTO
DXME-MEDX-MERI_KADXME,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,1,ENG_TORONTO
DXME-MEDX-MERI_SAMENE,Electricity: consumption SA.SADX kWh/machine-hour,electricity,Electricity,Machine hours,0.75,0.75,0.75,EUR,1,ENG_TORONTO
DXME-MEDX-MERI_SARIPU,Electricity: consumption LI.RIVO kWh/machine-hour,electricity,Electricity,Machine hours,0.97,0.97,0.97,EUR,1,ENG_TORONTO
