code,name,type,category,unit,base_price,min_price,max_price,currency,usage_count,regions
DXME-KALI-KADX_KAKAME,"Cementing units for joint sealing, capacity LI.RI m3/h",equipment,General,Machine hours,6.77,6.77,6.77,EUR,3,ENG_TORONTO
DXME-RIKA-MEME_KAKAPU,"Pontoons for operation in closed water areas, 800 tons",equipment,General,Machine hours,55.75,55.75,55.75,EUR,3,ENG_TORONTO
DXME-RIKA-MEME_KAKAVO,"Pontoons when operating in open roadstead, 800 tons",equipment,General,Machine hours,72.8,72.8,72.8,EUR,3,ENG_TORONTO
DXME-KASA-MEME_KAMEME,"Gantry cranes, lifting capacity 10 t",equipment,Cranes,Machine hours,105.27,105.27,105.27,EUR,3,ENG_TORONTO
DXME-RIKA-KARI_KAKAVO,"Non-self-propelled barges for operation in enclosed waters, load capacity 1000 t",equipment,General,Machine hours,129.32,129.32,129.32,EUR,3,ENG_TORONTO
DXME-RIKA-MERI_KALIRI,"Non-self-propelled pile-type dredgers with a milling loosener, mill drive power 350 kW",equipment,General,Machine hours,117.16,117.16,117.16,EUR,3,ENG_TORONTO
DXME-RIKA-MERI_KALITO,"Non-self-propelled pile-and-papillon dredgers with a milling loosener, mill drive power 550 kW",equipment,General,Machine hours,224.79,224.79,224.79,EUR,3,ENG_TORONTO
DXME-RIKA-MERI_KALIPU,"Non-self-propelled pile-driving dredgers with a milling loosener, mill drive power 750 kW",equipment,General,Machine hours,266.2,266.2,266.2,EUR,3,ENG_TORONTO
DXME-RIKA-MERI_KALISA,"Non-self-propelled pile-driving dredgers with a milling loosener, mill drive power 900 kW",equipment,General,Machine hours,308.88,308.88,308.88,EUR,3,ENG_TORONTO
DXME-KALI-KALI_KASAME,"Equipment for receiving and supplying hard solutions, capacity up to RIRI.SA m3/h, volume RI.SA m3",equipment,General,Machine hours,2.49,2.49,2.49,EUR,3,ENG_TORONTO
DXME-KANE-KANE_KASAVO,"Mine hoists for lining industrial pipes, height 250 m",equipment,Hoists & Winches,Machine hours,158.34,158.34,158.34,EUR,3,ENG_TORONTO
DXME-KANE-KANE_KASADX,"Mine hoists for lining industrial pipes, height 330 m",equipment,Hoists & Winches,Machine hours,225.34,225.34,225.34,EUR,3,ENG_TORONTO
DXME-MERI-KANE_KAKATO,"Motor cultivators, power up to 4 kW (SA.SA hp)",equipment,General,Machine hours,1.87,1.87,1.87,EUR,3,ENG_TORONTO
DXME-MERI-KASA_KAMERI,Three-body mounted plows,equipment,General,Machine hours,0.29,0.29,0.29,EUR,3,ENG_TORONTO
DXME-RIKA-KADX_KAKALI,"Floating cranes for operation in enclosed water areas, self-propelled, 300 t",equipment,Cranes,Machine hours,1303.35,1303.35,1303.35,EUR,3,ENG_TORONTO
DXME-MEDX-KAVO_KAKAVO,"Pumps, capacity 50 m3/h, head 25 m, power LI.SA kW",equipment,Pumps,Machine hours,14.59,0.83,30.72,EUR,3,"ENG_TORONTO,RU_STPETERSBURG"
DXME-METO-KATO_KADXME,"Machines for inserting hoses with a steam generator based on a vehicle, steam capacity 50 kg/h",equipment,General,Machine hours,50.09,50.09,50.09,EUR,3,ENG_TORONTO
DXME-MEKA-KAPU_KASASA,Units for opening joints and processing the inner surface of pipelines with a diameter of up to 200 mm,equipment,General,Machine hours,2.93,2.93,2.93,EUR,3,ENG_TORONTO
DXME-MEKA-MEME_METOKA,Molding machines for compressing polyethylene pipes with a diameter of 100-200 mm,equipment,General,Machine hours,193.96,193.96,193.96,EUR,3,ENG_TORONTO
DXME-MEKA-MEME_METOME,Forming machines for compressing polyethylene pipes with a diameter of 200-350 mm,equipment,General,Machine hours,235.42,235.42,235.42,EUR,3,ENG_TORONTO
DXME-MEKA-MEME_METORI,Forming machines for compressing polyethylene pipes with a diameter of 400-500 mm,equipment,General,Machine hours,304.98,304.98,304.98,EUR,3,ENG_TORONTO
DXME-MEKA-KAPU_KARISA,"Winding machines for winding complex PVC profiles with a width of 67 to 80 mm, reinforced with steel, with a double mechanical lock with a seal, into a pipe using the spiral winding method",equipment,General,Machine hours,105.89,105.89,105.89,EUR,3,ENG_TORONTO
DXME-METO-KAME_KARIPU,"Municipal cleaning machines, tank capacity 340 l, power 80 kW (102 hp)",equipment,General,Machine hours,53.3,53.3,53.3,EUR,3,ENG_TORONTO
DXME-KAVO-MEKA_KASATO,"Self-propelled wheeled cold road milling machines, maximum milling width 500 mm",equipment,General,Machine hours,130.53,130.53,130.53,EUR,3,ENG_TORONTO
DXME-MELI-KARI_KALIRI,Pulse insulation damage detection devices,equipment,General,Machine hours,0.33,0.33,0.33,EUR,3,ENG_TORONTO
DXME-MERI-KAVO_KAVORI,"Tractor-mounted mole drainage machines, power 59 kW (80 hp)",equipment,Trucks & Vehicles,Machine hours,20.44,20.44,20.44,EUR,2,ENG_TORONTO
DXME-MEDX-MEKA_KAKATO,"Stationary electric pumping stations and dredging units, flow rate 80 m3/h, pumping station head 57 m, dredging unit head 40 m",equipment,Pumps,Machine hours,95.35,95.35,95.35,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKAME,"Stationary electric dredging pumping stations, flow rate 80 m3/h, head 40 m",equipment,Pumps,Machine hours,25.65,25.65,25.65,EUR,2,ENG_TORONTO
DXME-MEDX-MEKA_KAKADX,"Stationary electric pumping stations, flow rate 50 m3/h, head 50 m",equipment,Pumps,Machine hours,1.26,1.26,1.26,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKARI,"Stationary electric suction pumping stations, flow rate 140 m3/h, head 37-52 m",equipment,Pumps,Machine hours,45.08,45.08,45.08,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKATO,"Stationary electric suction pumping stations, flow rate 200 m3/h, head 50-63 m",equipment,Pumps,Machine hours,86.87,86.87,86.87,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKAPU,"Stationary electric suction pumping stations, flow rate 400 m3/h, head 71 m",equipment,Pumps,Machine hours,245.73,245.73,245.73,EUR,2,ENG_TORONTO
DXME-RIKA-MESA_KAKARI,"Floating electric suction pumping stations, flow rate 200 m3/h, head 63 m",equipment,Pumps,Machine hours,56.88,56.88,56.88,EUR,2,ENG_TORONTO
DXME-RIKA-MESA_KAKATO,"Floating electric suction pumping stations, flow rate 400 m3/h, head 71 m",equipment,Pumps,Machine hours,73.5,73.5,73.5,EUR,2,ENG_TORONTO
DXME-KADX-MERI_MEMEME,"Non-self-propelled track planers, maximum wing span from track axis LI.VO m",equipment,General,Machine hours,254.04,254.04,254.04,EUR,2,ENG_TORONTO
DXME-KANE-KASA_KANERI,"Universal front pneumatic wheeled single-bucket loaders, load capacity up to 1 t, with vibratory wheel, maximum depth up to 420 mm, width 50, 100, 150 mm",equipment,Excavators,Machine hours,25.62,25.62,25.62,EUR,2,ENG_TORONTO
DXME-MERI-KALI_KAKAME,Equipment for sowing grass on road and railway embankments,equipment,General,Machine hours,28.39,28.39,28.39,EUR,2,ENG_TORONTO
DXME-METO-KARI_KAKARI,"Screw-type snow plows for cars, power 180 kW (250 hp)",equipment,General,Machine hours,62.85,62.85,62.85,EUR,2,ENG_TORONTO
DXME-METO-KARI_KAKAME,"Plow-mounted snow plows, working width 3 m",equipment,General,Machine hours,0.8,0.8,0.8,EUR,2,ENG_TORONTO
DXME-MERI-KAVO_METOME,Small wood residue pickers,equipment,General,Machine hours,18.25,18.25,18.25,EUR,2,ENG_TORONTO
DXME-MERI-KAVO_KAVOME,Stone removal machines,equipment,General,Machine hours,4.13,4.13,4.13,EUR,2,ENG_TORONTO
DXME-KANE-KADX_KASATO,"Non-self-propelled electric logging lifts, well exploration depth up to 1000 m",equipment,General,Machine hours,37.43,37.43,37.43,EUR,2,ENG_TORONTO
DXME-KAPU-KAME_KAMEME,"Universal rotary drilling rigs on crawler tracks, torque 250-400 kNm, drilling depth up to 94 m",equipment,General,Machine hours,234.68,234.68,234.68,EUR,2,ENG_TORONTO
DXME-KARI-KAPU_KAPUTO,"Crawler-mounted auger drilling rigs, drilling diameter up to 800 mm, depth up to 20 m, torque 150-250 kNm",equipment,General,Machine hours,108.76,108.76,108.76,EUR,2,ENG_TORONTO
DXME-KARI-KAME_KAKAME,"High-frequency variable diesel vibratory pile drivers, eccentric torque 0-48 kgm, thrust force up to 600 kN, centrifugal force up to 2960 kN",equipment,General,Machine hours,530.19,530.19,530.19,EUR,2,ENG_TORONTO
DXME-KARI-KATO_KAMEME,"Hydraulic pile drivers, impact weight 10 t, impact energy 20-200 kJ, with a hydraulic station with a capacity of up to 515 kW (700 hp)",equipment,General,Machine hours,657.92,657.92,657.92,EUR,2,ENG_TORONTO
DXME-RIKA-KALI_KAKARI,Floating conductors for submerging reinforced concrete pile shells,equipment,General,Machine hours,73.44,73.44,73.44,EUR,2,ENG_TORONTO
DXME-KARI-KATO_KAPUKA,"Hydraulic pile drivers, impact weight 14 t, impact energy 31-280 kJ, with a hydraulic station with a capacity of up to 515 kW (700 hp)",equipment,General,Machine hours,763.67,763.67,763.67,EUR,2,ENG_TORONTO
DXME-KALI-MEKA_KAKAME,"Pneumatic shotcrete machines with electric drive for operation from mobile compressor units, capacity up to 7 m3/h",equipment,Compressors,Machine hours,1.78,1.78,1.78,EUR,2,ENG_TORONTO
DXME-KALI-KASA_KAKATO,"Automated concrete plants, capacity 60 m3/h",equipment,General,Machine hours,23.7,23.7,23.7,EUR,2,ENG_TORONTO
DXME-MELI-KAPU_MEVOME,"Electrohydraulic machines for automatic butt welding using continuous melting and melting with preheating of rolled metal, welded cross-sectional area from 113 to 2000 mm2",equipment,Welding Equipment,Machine hours,53.58,53.58,53.58,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_PUVOME,"Vacuum grippers for glass, working load up to 400 kg",equipment,General,Machine hours,0.44,0.44,0.44,EUR,2,ENG_TORONTO
DXME-MELI-KARI_KASANE,"Digital radiography systems with flat panel static detectors for quality control of welded joints in metal products and structures, active area KA.ME m2",equipment,Welding Equipment,Machine hours,26.7,26.7,26.7,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_PUPUNE,"Polyethylene film welding equipment, wedge heating power 1 kW",equipment,Welding Equipment,Machine hours,0.71,0.71,0.71,EUR,2,ENG_TORONTO
DXME-KALI-KALI_KAMERI,"Mortar pumps, capacity 5 m3/h",equipment,Pumps,Machine hours,0.7,0.7,0.7,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_MEVOVO,"Single-rotor troweling machines, power 7 kW (9 hp)",equipment,General,Machine hours,3.27,3.27,3.27,EUR,2,ENG_TORONTO
DXME-RIME-KAME_KASAME,Electric automatic paint scrapers,equipment,General,Machine hours,1.27,1.27,1.27,EUR,2,ENG_TORONTO
DXME-RIME-KAPU_KAKARI,Pipe end aligners for polyethylene pipes with a diameter of 110-160 mm,equipment,General,Machine hours,3.87,3.87,3.87,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_KADXTO,"Machines for tapping into an existing steel gas pipeline, pipe diameter 250 mm, pressure up to ME.NE MPa",equipment,General,Machine hours,184.22,184.22,184.22,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_KADXPU,"Machines for tapping into an existing steel gas pipeline, pipe diameter 300 mm, pressure up to ME.NE MPa",equipment,General,Machine hours,189.55,189.55,189.55,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_KADXSA,"Machines for tapping into an existing steel gas pipeline, pipe diameter 350 mm, pressure up to ME.NE MPa",equipment,General,Machine hours,200.16,200.16,200.16,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_KADXNE,"Machines for tapping into existing steel gas pipelines, pipe diameter 400 mm, pressure up to ME.NE MPa",equipment,General,Machine hours,209.67,209.67,209.67,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_KADXLI,"Machines for tapping into an existing steel gas pipeline, pipe diameter 500 mm, pressure up to ME.NE MPa",equipment,General,Machine hours,233.31,233.31,233.31,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_KADXVO,"Machines for tapping into an existing steel gas pipeline, pipe diameter 600 mm, pressure up to RI.KA MPa",equipment,General,Machine hours,457.72,457.72,457.72,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_KADXDX,"Machines for tapping into an existing steel gas pipeline, pipe diameter 700 mm, pressure up to RI.KA MPa",equipment,General,Machine hours,473.5,473.5,473.5,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_MEKAKA,"Machines for tapping into an existing steel gas pipeline, pipe diameter 800 mm, pressure up to RI.KA MPa",equipment,General,Machine hours,498.66,498.66,498.66,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_MEKATO,"Machines for tapping into existing polyethylene gas pipelines, pipe diameter 160-180 mm, pressure up to KA.VO MPa",equipment,General,Machine hours,60.26,60.26,60.26,EUR,2,ENG_TORONTO
DXME-MEKA-MEME_MEKADX,"Machines for tapping into and shutting off existing steel gas pipelines, pipe diameter 100-125, pressure up to ME.RI MPa",equipment,General,Machine hours,40.84,40.84,40.84,EUR,2,ENG_TORONTO
DXME-MEKA-KAPU_KAMESA,Machines for cleaning and insulating pipes with a diameter of 200-300 mm with polymer tapes,equipment,General,Machine hours,22.83,22.83,22.83,EUR,2,ENG_TORONTO
DXME-MEKA-KAPU_KAMEDX,Machines for cleaning and insulating pipes with a diameter of 1400 mm with polymer tapes,equipment,General,Machine hours,38.8,38.8,38.8,EUR,2,ENG_TORONTO
DXME-KALI-KATO_KAKAVO,"Mobile gravity concrete mixers, drum capacity 250 l",equipment,General,Machine hours,0.23,0.23,0.23,EUR,2,ENG_TORONTO
DXME-RIME-MESA_SAKAVO,"Gasoline-powered cutting disc saws, power up to 5 kW (7 hp)",equipment,General,Machine hours,2.05,2.05,2.05,EUR,2,ENG_TORONTO
DXME-KAVO-KAME_KARIPU,"Crawler asphalt pavers, maximum paving width 7 m, paving speed up to 24 m/min, capacity 600 t/h",equipment,General,Machine hours,138.69,138.69,138.69,EUR,2,ENG_TORONTO
DXME-KAVO-KAPU_KATOME,"Self-propelled asphalt concrete pavement heaters, heating area 45 m², heating power 2650 kW",equipment,General,Machine hours,281.77,281.77,281.77,EUR,2,ENG_TORONTO
DXME-KAVO-MEME_KASAME,"Remixers, working width up to PU.SA m, power 240 kW (326 hp)",equipment,General,Machine hours,641.97,641.97,641.97,EUR,2,ENG_TORONTO
DXME-METO-KAME_KARIME,"Machines for cutting cracks in asphalt concrete and cement concrete pavements, milling width 12-50 mm, milling depth up to 50 mm, power 19 kW (25 hp)",equipment,General,Machine hours,8.85,8.85,8.85,EUR,2,ENG_TORONTO
DXME-KAVO-MEME_KADXME,"Road surface thermo-recycling units, working width up to VO.SA m, power 150 kW (205 hp)",equipment,General,Machine hours,668.15,668.15,668.15,EUR,2,ENG_TORONTO
DXME-MESA-KATO_KAMENE,"Pneumatic-tired tractors, power 220 kW (300 hp)",equipment,Trucks & Vehicles,Machine hours,56.58,56.58,56.58,EUR,2,ENG_TORONTO
DXME-KAVO-MEME_SAMERI,"Mobile self-propelled mixers, boiler capacity up to KA.NE m3",equipment,General,Machine hours,34.03,34.03,34.03,EUR,2,ENG_TORONTO
DXME-KAVO-KATO_KARIPU,"Self-propelled combined vibratory rollers, weight TO.SA t",equipment,General,Machine hours,33.52,33.52,33.52,EUR,2,ENG_TORONTO
DXME-MERI-KALI_KAPUME,"Self-propelled machines for distributing sand, rubber crumbs, and combing artificial turf, sand loading tray capacity 1200 kg, spreading width 1450 mm",equipment,General,Machine hours,7.13,7.13,7.13,EUR,2,ENG_TORONTO
DXME-KAME-KASA_KASARI,"Motor grader excavators on a truck chassis, bucket capacity KA.VO m3",equipment,Trucks & Vehicles,Machine hours,76.98,76.98,76.98,EUR,2,ENG_TORONTO
DXME-METO-KATO_KAKAME,"Trucks with a device for preliminary marking, load capacity up to 10 t",equipment,Trucks & Vehicles,Machine hours,24.73,24.73,24.73,EUR,2,ENG_TORONTO
DXME-METO-KAME_SAMEPU,"Road marking removal machines with a milling drum, width of removed markings up to 200 mm",equipment,General,Machine hours,3.63,3.63,3.63,EUR,2,ENG_TORONTO
DXME-KAVO-MEME_MEPUME,"Mobile drum screens (trommels), capacity up to 100 m3/h",equipment,General,Machine hours,87.44,87.44,87.44,EUR,2,ENG_TORONTO
DXME-KADX-KALI_SAKASA,"Track machines for processing (recycling) crushed stone ballast to improve the main subgrade area during track reconstruction (modernization), capacity 300-500 m3/h, cutting depth up to 1200 mm, self-",equipment,General,Machine hours,6708.9,6708.9,6708.9,EUR,2,ENG_TORONTO
DXME-KADX-KALI_SAKAME,"Hopper-dispenser wagons, body capacity up to 41 m3, load capacity up to 71 t",equipment,General,Machine hours,12.01,12.01,12.01,EUR,2,ENG_TORONTO
DXME-RIME-MEME_KAKARI,"Gasoline-powered hand-held motor drills, drill diameter from 200 mm to 400 mm, engine power up to TO.LI kW (5 hp)",equipment,General,Machine hours,1.77,1.77,1.77,EUR,2,ENG_TORONTO
DXME-KATO-KASA_KALITO,"Microtunneling complexes, maximum outer diameter of pipe (lining) TO.KA m, tunneling length up to 200 m",equipment,General,Machine hours,1797.89,1797.89,1797.89,EUR,2,ENG_TORONTO
DXME-KATO-KASA_KALIPU,"Microtunneling complexes, maximum outer diameter of pipe (lining) TO.KA m, tunneling length from 200 m to 500 m",equipment,General,Machine hours,1912.56,1912.56,1912.56,EUR,2,ENG_TORONTO
DXME-KATO-KASA_KALISA,"Microtunneling complexes, maximum outer diameter of pipe (lining) TO.KA m, tunneling length from 500 m to 1000 m",equipment,General,Machine hours,2027.79,2027.79,2027.79,EUR,2,ENG_TORONTO
DXME-KATO-KASA_KALINE,"Microtunneling complexes, maximum outer diameter of pipe (lining) TO.KA m, tunneling length from 1000 m to 1500 m",equipment,General,Machine hours,2143.67,2143.67,2143.67,EUR,2,ENG_TORONTO
DXME-KATO-MEDX_MESAKA,"Vulcanizing presses for joining conveyor belts up to 800 mm wide, joint length up to 1000 mm",equipment,General,Machine hours,2.82,2.82,2.82,EUR,2,ENG_TORONTO
DXME-KALI-KAME_KARIKA,"Stations for emptying soft disposable containers (big bags) complete with electric hoist and screw conveyor, hopper volume KA.SA m3",equipment,Hoists & Winches,Machine hours,1.42,1.42,1.42,EUR,2,ENG_TORONTO
DXME-KALI-KASA_KAKARI,"Automated concrete batching plants, capacity 30 m3/h",equipment,General,Machine hours,16.88,16.88,16.88,EUR,2,ENG_TORONTO
DXME-MEKA-KANE_KAKAME,Joint heating equipment,equipment,General,Machine hours,8.37,8.37,8.37,EUR,2,ENG_TORONTO
DXME-KATO-KARI_KAMESA,"Central ventilation fans, motor power up to 110 kW",equipment,General,Machine hours,16.22,16.22,16.22,EUR,2,ENG_TORONTO
DXME-KATO-KARI_KAMENE,"Central ventilation fans, motor power up to 200 kW",equipment,General,Machine hours,43.18,43.18,43.18,EUR,2,ENG_TORONTO
DXME-KASA-KATO_KAKARI,"Cantilever-gate cranes, lifting capacity 2x50 t",equipment,Cranes,Machine hours,121.12,121.12,121.12,EUR,2,ENG_TORONTO
DXME-KASA-KALI_KAKASA,"Cranes on railway tracks, load capacity 125 t",equipment,Cranes,Machine hours,372.48,372.48,372.48,EUR,2,ENG_TORONTO
DXME-KANE-KAME_KAKANE,"Hydraulic jacks, load capacity up to 350 tons, piston stroke RI.ME m",equipment,General,Machine hours,2.46,2.46,2.46,EUR,2,ENG_TORONTO
DXME-MELI-KAPU_RIRIPU,Infrared gas burners for heating expansion joints,equipment,General,Machine hours,9.65,9.65,9.65,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_RIMEME,"Electric mixers with perforated drum, 250 l",equipment,General,Machine hours,1.2,1.2,1.2,EUR,2,ENG_TORONTO
DXME-KALI-KADX_KAMEME,"Cementation plants, capacity 4 m3/h",equipment,General,Machine hours,7.88,7.88,7.88,EUR,2,ENG_TORONTO
DXME-RIME-KAME_KARITO,"Airless spray painting equipment with internal combustion engine, capacity up to 5 l/min",equipment,General,Machine hours,1.53,1.53,1.53,EUR,2,ENG_TORONTO
DXME-METO-KATO_SASAVO,"Systems for applying high-viscosity protective coatings based on a vehicle, capacity up to 8 l/min, working pressure up to 24 MPa",equipment,General,Machine hours,23.08,23.08,23.08,EUR,2,ENG_TORONTO
DXME-MEDX-KARI_KAKAME,"Gear oil pumps, capacity ME.NE m3/h",equipment,Pumps,Machine hours,0.22,0.22,0.22,EUR,2,ENG_TORONTO
DXME-KAVO-MEKA_KASAME,Mounted cutters without tractor (swamp),equipment,Trucks & Vehicles,Machine hours,2.23,2.23,2.23,EUR,2,ENG_TORONTO
DXME-MERI-KALI_KARIRI,Fertilizer spreaders (without tractor),equipment,Trucks & Vehicles,Machine hours,3.97,3.97,3.97,EUR,2,ENG_TORONTO
DXME-KAVO-MEKA_KAMEME,"Milling machines with internal combustion engine, milling depth up to 14 mm, engine power 9 kW (12 hp)",equipment,General,Machine hours,7.91,7.91,7.91,EUR,2,ENG_TORONTO
DXME-KAVO-KANE_KAKASA,"Self-propelled joint cutters, maximum cutting depth 500 mm, power 55 kW (75 hp)",equipment,General,Machine hours,35.72,35.72,35.72,EUR,2,ENG_TORONTO
DXME-MEME-KARI_KAKAME,Cable lubrication devices,equipment,General,Machine hours,1.89,1.89,1.89,EUR,2,ENG_TORONTO
DXME-MEPU-KASA_KAPURI,Wheeled trailers for transporting thermal chambers and cable drums weighing up to PU.SA tons,equipment,General,Machine hours,1.06,1.06,1.06,EUR,2,ENG_TORONTO
DXME-KATO-KANE_KAMESA,"Loading and delivery machines with internal combustion engine on pneumatic wheels, load capacity up to 15 t",equipment,General,Machine hours,357.61,357.61,357.61,EUR,2,ENG_TORONTO
DXME-KATO-MEDX_METOLI,"Self-propelled rotary drilling rigs for vertical drilling, complete with expander, drilling diameter TO.KASA m",equipment,General,Machine hours,659.84,659.84,659.84,EUR,2,ENG_TORONTO
DXME-MEDX-MEME_KATOTO,"Brine refrigeration units with air-cooled condensers for ground freezing in container design, cooling capacity 560 kW (at brine outlet temperature -38 °C)",equipment,General,Machine hours,170.37,170.37,170.37,EUR,2,ENG_TORONTO
DXME-MEDX-MEME_KATOSA,Control points for freezing stations in container design,equipment,General,Machine hours,8.21,8.21,8.21,EUR,2,ENG_TORONTO
DXME-MEDX-MEME_KAMESA,"Three-phase flow heaters for heating the coolant during artificial soil thawing, complete with control cabinet, power 325 kW",equipment,General,Machine hours,62.44,62.44,62.44,EUR,2,ENG_TORONTO
DXME-KATO-MEME_KAKAME,"Self-propelled slipway trolleys, load capacity 75 t",equipment,General,Machine hours,10.06,10.06,10.06,EUR,2,ENG_TORONTO
DXME-MEPU-KASA_KATOME,"Car trailers, load capacity up to 5 t",equipment,General,Machine hours,2.52,2.52,2.52,EUR,2,ENG_TORONTO
DXME-KAVO-KASA_KAPURI,Machine sets for concreting channels up to SA.KA m deep,equipment,General,Machine hours,246.65,246.65,246.65,EUR,2,ENG_TORONTO
DXME-RIKA-MEME_KAMEME,"Unloading pontoons, load capacity 5 t",equipment,General,Machine hours,0.41,0.41,0.41,EUR,2,ENG_TORONTO
DXME-RIME-RIKA_KAMERI,"Hydraulic diamond drilling rigs for reinforced concrete, drilling diameter up to 300 mm",equipment,General,Machine hours,3.86,3.86,3.86,EUR,2,ENG_TORONTO
DXME-KAME-KASA_KADXKA,"Diesel crawler excavators with a set of equipment for dismantling reinforced concrete structures, boom length 28 m, excavator weight 130 t",equipment,Excavators,Machine hours,506.09,506.09,506.09,EUR,2,ENG_TORONTO
DXME-KAME-KASA_KADXSA,"Hydraulic shears for breaking up reinforced concrete structures based on a crawler excavator weighing 35-50 tons, compression force 1000-1200 kN",equipment,Excavators,Machine hours,114.02,114.02,114.02,EUR,2,ENG_TORONTO
DXME-MEDX-MERI_KASAME,"Axial pumps for pumping viscous liquids contaminated with suspended impurities, flow rate from 36 to 180 m3/h, head 30-20 m",equipment,Pumps,Machine hours,2.84,2.84,2.84,EUR,2,ENG_TORONTO
DXME-METO-KATO_KAPUTO,"Vacuum tank trucks for collecting gas condensate and oil, volume 10 m3",equipment,Trucks & Vehicles,Machine hours,56.66,56.66,56.66,EUR,2,ENG_TORONTO
DXME-MEDX-KAVO_KAMEKA,"Pumps, capacity 100 m3/h, head 25 m, power 11 kW",equipment,Pumps,Machine hours,1.23,1.23,1.23,EUR,2,ENG_TORONTO
DXME-MEDX-MERI_KAVOTO,"Gasoline motor pumps, capacity 105 m3/h, lift height 26 m, suction depth 8 m",equipment,Pumps,Machine hours,3.58,3.58,3.58,EUR,2,ENG_TORONTO
DXME-MERI-KALI_KARILI,"Equipment for hydroseeding perennial grasses on a trailer (excluding the trailer), tank capacity 1100 l",equipment,General,Machine hours,4.12,4.12,4.12,EUR,2,ENG_TORONTO
DXME-MERI-KATO_KARIME,Trailed mowers,equipment,General,Machine hours,0.52,0.52,0.52,EUR,2,ENG_TORONTO
DXME-MERI-KATO_KAKAME,Motorized lawn mowers,equipment,General,Machine hours,1.22,1.22,1.22,EUR,2,ENG_TORONTO
DXME-MESA-KATO_KAMEVO,"Pneumatic wheeled tractors, power 16 kW (22 hp)",equipment,Trucks & Vehicles,Machine hours,4.33,4.33,4.33,EUR,2,ENG_TORONTO
DXME-MERI-KAVO_KAMEME,"Trailed sprayers, tank capacity RI.RI m3",equipment,General,Machine hours,3.25,3.25,3.25,EUR,2,ENG_TORONTO
DXME-RIME-MEDX_KATOKA,Electromechanically driven machines for unwinding roll material,equipment,General,Machine hours,0.61,0.61,0.61,EUR,2,ENG_TORONTO
DXME-MEME-KARI_KADXME,Equipment for pneumatic laying of fiber optic cable,equipment,General,Machine hours,56.73,2.98,110.47,EUR,2,"ENG_TORONTO,RU_STPETERSBURG"
DXME-MEME-KARI_KATOTO,Mobile installations for mounting cable-carrying structures for micro-pipe sewerage on the inner surface of pipelines and sewage collectors with a diameter of 250-900 mm,equipment,General,Machine hours,4575.48,240.58,8910.38,EUR,2,"ENG_TORONTO,RU_STPETERSBURG"
DXME-KASA-KADX_KAMENE,"Cranes on special automotive chassis, lifting capacity 95 t",equipment,Cranes,Machine hours,4793.41,252.04,9334.77,EUR,2,"ENG_TORONTO,RU_STPETERSBURG"
DXME-KASA-KADX_KAMERI,"Cranes on special truck-type chassis, lifting capacity 350 tons",equipment,Cranes,Machine hours,12357.99,649.79,24066.18,EUR,2,"ENG_TORONTO,RU_STPETERSBURG"
DXME-KASA-KANE_KARILI,"Crawler cranes, lifting capacity 750 t",equipment,Cranes,Machine hours,22054.23,1159.62,42948.83,EUR,2,"ENG_TORONTO,RU_STPETERSBURG"
DXME-KANE-KATO_KATORI,Auxiliary mine winches with a pulling force of VO.VOTO kN (KA.DX t),equipment,Hoists & Winches,Machine hours,5.73,0.3,11.15,EUR,2,"ENG_TORONTO,RU_STPETERSBURG"
DXME-KANE-KATO_KATOLI,Auxiliary mine winches with a pulling force of METOLI.TOPU kN (14 t),equipment,Hoists & Winches,Machine hours,2.53,2.53,2.53,EUR,2,ENG_TORONTO
DXME-MERI-KAVO_MELIME,"Tractor-mounted drain cleaning machines, power 60 kW (80 hp), excluding tractor, capacity 150 l/min",equipment,Trucks & Vehicles,Machine hours,2.82,2.82,2.82,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_TOTOME,"Tracers, detection depth up to 7 m, measurable depth up to 4 m",equipment,General,Machine hours,1.41,1.41,1.41,EUR,2,ENG_TORONTO
DXME-KANE-KANE_KAPUPU,"Single-mast hoists, lifting capacity up to 500 kg, lifting height 5 m",equipment,Cranes,Machine hours,0.97,0.97,0.97,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_KAPURI,Equipment for processing bitumen-containing materials,equipment,General,Machine hours,1.6,1.6,1.6,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_PUPUPU,Equipment for preparing hot roofing felt mass,equipment,General,Machine hours,5.03,5.03,5.03,EUR,2,ENG_TORONTO
