code,name,type,category,unit,base_price,min_price,max_price,currency,usage_count,regions
RITO-TO-KATO-KARI_KAMERIVO,"Seamless hot-rolled steel pipes with chamfered edges, made of steel grades 10, 20, 35, outer diameter 152 mm, wall thickness PU.SA mm",material,Steel & Metal,m,51.6,51.6,51.6,EUR,3,ENG_TORONTO
KAME-LI-MESA-KAME_MENELIKA,"Anchor made of steel reinforcement screw profile with connecting coupling, spherical nut with a diameter of 48 mm, washer dimensions 100x100x5 mm, anchor rod diameter 25 mm, anchor length 1500 mm",material,Concrete & Cement,set,33.45,33.45,33.45,EUR,3,ENG_TORONTO
DXME-KATO-KANE_KAPURI,"Two-grapple pneumatic stem loading machines operating from stationary compressor stations, complete with a hydraulic station and spreader jacks, capacity up to 3 m3/min",equipment,Compressors,Machine hours,206.44,206.44,206.44,EUR,3,ENG_TORONTO
DXME-KAVO-KATO_KAKAVO,"Trailed pneumatic wheeled static rollers, weight 50 t",equipment,General,Machine hours,23.16,23.16,23.16,EUR,3,ENG_TORONTO
DXME-MESA-KARI_KARINE,"Crawler tractors, power 121 kW (165 hp)",equipment,Trucks & Vehicles,Machine hours,42.1,42.1,42.1,EUR,3,ENG_TORONTO
DXME-KAPU-KAME_KAPUPU,Medium drilling hammers for use with stationary compressor stations,equipment,Compressors,Machine hours,5.19,5.19,5.19,EUR,3,ENG_TORONTO
KAME-LI-MESA-KALI_KAKAPUTO,"Concrete dowel nails for mounting gun in plastic sleeve, nail diameter TO.KASA mm, nail length 65 mm",material,Concrete & Cement,t,15748.68,15748.68,15748.68,EUR,3,ENG_TORONTO
DXME-KALI-KADX_KAKAME,"Cementing units for joint sealing, capacity LI.RI m3/h",equipment,General,Machine hours,6.77,6.77,6.77,EUR,3,ENG_TORONTO
DXME-KALI-KADX_KAKAME,Electricity: consumption PU.METO kW·h/machine-hour,electricity,Electricity,Machine hours,0.55,0.55,0.55,EUR,3,ENG_TORONTO
KAPU-ME-KARI-KASA_KAMESARI,"Heavy concrete mixes (BST) on gravel aggregate, class B25, F(1)200, W8",material,Concrete & Cement,m3,144.27,144.27,144.27,EUR,3,ENG_TORONTO
KAME-LI-MESA-MEKA_KAKANEPU,"Metal rigging shackle, straight, type CA50, permissible load 5 t",material,Steel & Metal,pcs,88.25,88.25,88.25,EUR,3,ENG_TORONTO
DXME-RIKA-MEME_KAKAPU,"Pontoons for operation in closed water areas, 800 tons",equipment,General,Machine hours,55.75,55.75,55.75,EUR,3,ENG_TORONTO
DXME-RIKA-MEME_KAKAVO,"Pontoons when operating in open roadstead, 800 tons",equipment,General,Machine hours,72.8,72.8,72.8,EUR,3,ENG_TORONTO
DXME-KASA-MEME_KAMEME,"Gantry cranes, lifting capacity 10 t",equipment,Cranes,Machine hours,105.27,105.27,105.27,EUR,3,ENG_TORONTO
DXME-KASA-MEME_KAMEME,Electricity: consumption MELI.MENE kWh/machine-hour,electricity,Electricity,Machine hours,2.29,2.29,2.29,EUR,3,ENG_TORONTO
KALI-RI-KAME-KAME,Crane rails,material,General,t,4435.49,4435.49,4435.49,EUR,3,ENG_TORONTO
MEME-ME-KATO-KAVO_KAKAKAME,"Planed softwood slats (spruce, pine), dry, length 2 m, dimensions 20x45 mm",material,Wood & Timber,m3,1493.17,1493.17,1493.17,EUR,3,ENG_TORONTO
KAME-LI-MEDX-MEPU_KAKAMERI,"Rubber bumpers, diameter 1000 mm",material,Rubber & Gaskets,kg,7.52,7.52,7.52,EUR,3,ENG_TORONTO
KAVO-ME-KARI-RIKA_KAKAKARI,Kenter connecting link 48-2/2a,material,General,pcs,233.74,233.74,233.74,EUR,3,ENG_TORONTO
KAME-TO-KASA-TOME_KAKAKAME,Liquid thiokol,material,General,t,37058.75,37058.75,37058.75,EUR,3,ENG_TORONTO
MEPU-SA-KAPU-KALI,Thiokol mastic,material,Waterproofing,kg,10.41,10.41,10.41,EUR,3,ENG_TORONTO
KAVO-RI-KARI-MEKA_KAKARIVO,"Double-twisted TK rope without coating, 6x37(1+6+12+18)+1 o.s. construction, grade B, made of uncoated wire, marking group 1570-1770 N/mm2, diameter SA.KA mm",material,Paint & Coatings,10 m,17.87,17.87,17.87,EUR,3,ENG_TORONTO
RITO-SA-KAME-KAVO_KAKARIDX,"Electro-welded straight-seam and spiral-seam steel pipes, strength class K38, outer diameter 530 mm, wall thickness 12 mm",material,Steel & Metal,m,335.3,335.3,335.3,EUR,3,ENG_TORONTO
KAVO-RI-KARI-KATO_KAKAKALI,"Double-twisted rope LK-O, construction 6x7(1+6)+1x7(1+6), grade B, made of uncoated wire, marking group 1570-1770 N/mm2, diameter MESA.SA mm",material,Electrical,10 m,37.78,37.78,37.78,EUR,3,ENG_TORONTO
KAVO-RI-KARI-MESA_KAKAKARI,"LK-R triple-twisted rope, 6x7x19(1+6+6/6)+1 core construction, grade B, made of uncoated wire, marking group 1570-1770 N/mm2, diameter 25 mm",material,Electrical,10 m,144.94,144.94,144.94,EUR,3,ENG_TORONTO
DXME-RIKA-KARI_KAKAVO,"Non-self-propelled barges for operation in enclosed waters, load capacity 1000 t",equipment,General,Machine hours,129.32,129.32,129.32,EUR,3,ENG_TORONTO
DXME-RIKA-MERI_KALIRI,"Non-self-propelled pile-type dredgers with a milling loosener, mill drive power 350 kW",equipment,General,Machine hours,117.16,117.16,117.16,EUR,3,ENG_TORONTO
DXME-RIKA-MERI_KALITO,"Non-self-propelled pile-and-papillon dredgers with a milling loosener, mill drive power 550 kW",equipment,General,Machine hours,224.79,224.79,224.79,EUR,3,ENG_TORONTO
DXME-RIKA-MERI_KALIPU,"Non-self-propelled pile-driving dredgers with a milling loosener, mill drive power 750 kW",equipment,General,Machine hours,266.2,266.2,266.2,EUR,3,ENG_TORONTO
DXME-RIKA-MERI_KALISA,"Non-self-propelled pile-driving dredgers with a milling loosener, mill drive power 900 kW",equipment,General,Machine hours,308.88,308.88,308.88,EUR,3,ENG_TORONTO
MELI-TO-KAME-KASA,Fireclay block products for glass melting furnaces,material,Aggregates & Earth,t,1565.86,1565.86,1565.86,EUR,3,ENG_TORONTO
MELI-TO-KASA-KAME,Baddelite corundum products for glass melting furnaces,material,Glass & Glazing,t,9.09,9.09,9.09,EUR,3,ENG_TORONTO
MERI-RI-KATO-KAPU,Foam diatomite brick,material,General,m3,401.01,401.01,401.01,EUR,3,ENG_TORONTO
KAME-LI-MELI-KASA,Carborundum bars,material,General,kg,6.53,6.53,6.53,EUR,3,ENG_TORONTO
MELI-TO-KASA-MENE,Mullite-corundum and mullite-silica products for the construction of air heaters and hot blast air ducts for blast furnaces,material,General,t,2880.93,2880.93,2880.93,EUR,3,ENG_TORONTO
MELI-TO-KAPU-MERI,Chromite-periclase products for masonry,material,General,t,2829.16,2829.16,2829.16,EUR,3,ENG_TORONTO
DXME-KALI-KALI_KASAME,"Equipment for receiving and supplying hard solutions, capacity up to RIRI.SA m3/h, volume RI.SA m3",equipment,General,Machine hours,2.49,2.49,2.49,EUR,3,ENG_TORONTO
DXME-KALI-KALI_KASAME,Electricity: consumption TO.PULI kW·h/machine-hour,electricity,Electricity,Machine hours,0.46,0.46,0.46,EUR,3,ENG_TORONTO
KAME-LI-KALI-RIRI_KAKAMERI,"Hard coal, grade GZ",material,General,t,310.4,310.4,310.4,EUR,3,ENG_TORONTO
DXME-KANE-KANE_KASAVO,"Mine hoists for lining industrial pipes, height 250 m",equipment,Hoists & Winches,Machine hours,158.34,158.34,158.34,EUR,3,ENG_TORONTO
DXME-KANE-KANE_KASADX,"Mine hoists for lining industrial pipes, height 330 m",equipment,Hoists & Winches,Machine hours,225.34,225.34,225.34,EUR,3,ENG_TORONTO
KAME-LI-MESA-MERI_KAKADXKA,"Steel threaded pins, thread diameter M12, length 300 mm",material,Steel & Metal,t,2095.97,2095.97,2095.97,EUR,3,ENG_TORONTO
DXME-MERI-KANE_KAKATO,"Motor cultivators, power up to 4 kW (SA.SA hp)",equipment,General,Machine hours,1.87,1.87,1.87,EUR,3,ENG_TORONTO
DXME-MERI-KASA_KAMERI,Three-body mounted plows,equipment,General,Machine hours,0.29,0.29,0.29,EUR,3,ENG_TORONTO
MENE-RI-KATO-KARI,Kamysh,material,General,m3,82.32,82.32,82.32,EUR,3,ENG_TORONTO
DXME-RIKA-KADX_KAKALI,"Floating cranes for operation in enclosed water areas, self-propelled, 300 t",equipment,Cranes,Machine hours,1303.35,1303.35,1303.35,EUR,3,ENG_TORONTO
KAVO-ME-KARI-METO_KAKAMEKA,"Metal hose made of galvanized steel tape, non-sealed, simple profile, RZ-CH, nominal diameter 27 mm",material,Steel & Metal,m,2.42,2.42,2.42,EUR,3,ENG_TORONTO
RIKA-RI-KASA-KAME_KAKAKARI,"Switching bands for SIP, breaking load KA.RIRI kN",material,General,100 pcs,19.86,19.86,19.86,EUR,3,ENG_TORONTO
RIKA-RI-KADX-KAME_KAKAMEME,Bitumen mastic for MB 70/60 cable joints,material,Waterproofing,t,15620.5,15620.5,15620.5,EUR,3,ENG_TORONTO
KAME-LI-KASA-KAVO_KAKAKARI,"Electrical glass fiber laminate sheet, STEF brand",material,Electrical,kg,10.26,10.26,10.26,EUR,3,ENG_TORONTO
RIKA-RI-KARI-KALI_KAKARIME,Heat-shrinkable glove,material,General,pcs,3.64,3.64,3.64,EUR,3,ENG_TORONTO
RITO-TO-KATO-KARI_KAMEMEDX,"Seamless hot-rolled steel pipes with chamfered edges, steel grades 10, 20, 35, outer diameter 133 mm, wall thickness 10 mm",material,Steel & Metal,m,1224.95,94.14,3486.58,EUR,3,"ENG_TORONTO,RU_STPETERSBURG"
DXME-MEDX-KAVO_KAKAVO,"Pumps, capacity 50 m3/h, head 25 m, power LI.SA kW",equipment,Pumps,Machine hours,14.59,0.83,30.72,EUR,3,"ENG_TORONTO,RU_STPETERSBURG"
MEPU-RI-KASA-KATO,Polyurethane sealant with catalyst,material,Rubber & Gaskets,kg,22.71,22.71,22.71,EUR,3,ENG_TORONTO
KAME-LI-MESA-KAME_MEMEPUSA,"Galvanized steel frame anchor, diameter 10 mm, length 110 mm",material,Steel & Metal,pcs,1.12,1.12,1.12,EUR,3,ENG_TORONTO
KAPU-TO-KARI-METO_KARIMEPU,"Dry cement-sand masonry mixes, class B7.5 (M100)",material,Concrete & Cement,t,83.46,83.46,83.46,EUR,3,ENG_TORONTO
MEME-ME-KATO-KALI_KAKAMERI,"Profiled softwood timber (spruce, pine), natural moisture content, length RI-NE.SA m, width 150 mm, thickness 200 mm, grade II",material,Wood & Timber,m3,481.84,481.84,481.84,EUR,3,ENG_TORONTO
KAME-LI-MELI-MEKA_KAKAKAME,Cutter for cutting machine,material,General,pcs,110.62,110.62,110.62,EUR,3,ENG_TORONTO
KAVO-ME-KARI-MERI_KAKAPUME,"Steel tank for bathhouse, volume 40 l, dimensions 500x350x240 mm",material,Steel & Metal,pcs,229.51,229.51,229.51,EUR,3,ENG_TORONTO
KAME-LI-MELI-KATO_KAKAKAME,"Grinding stone, fine-grained, medium-grained",material,General,kg,9.47,9.47,9.47,EUR,3,ENG_TORONTO
KASA-TO-KARI-KADX,Details,material,General,pcs,20.86,20.86,20.86,EUR,3,ENG_TORONTO
KASA-TO-KAME-KADX,Details,material,General,pcs,67.45,67.45,67.45,EUR,3,ENG_TORONTO
KASA-TO-KAME-MEME,Details,material,General,pcs,22.48,22.48,22.48,EUR,3,ENG_TORONTO
MEVO-ME-MEKA-KAVO,Urinals tap,material,General,pcs,9.15,9.15,9.15,EUR,3,ENG_TORONTO
RITO-TO-KANE-KAPU_KAKARIVO,"Non-galvanized welded steel pipes for water and gas supply without threads, lightweight, nominal diameter 50 mm, wall thickness 3 mm",material,Steel & Metal,m,6.0,6.0,6.0,EUR,3,ENG_TORONTO
DXME-METO-KATO_KADXME,"Machines for inserting hoses with a steam generator based on a vehicle, steam capacity 50 kg/h",equipment,General,Machine hours,50.09,50.09,50.09,EUR,3,ENG_TORONTO
DXME-MEKA-KAPU_KASASA,Units for opening joints and processing the inner surface of pipelines with a diameter of up to 200 mm,equipment,General,Machine hours,2.93,2.93,2.93,EUR,3,ENG_TORONTO
DXME-MEKA-KAPU_KASASA,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,3,ENG_TORONTO
DXME-MEKA-MEME_METOKA,Molding machines for compressing polyethylene pipes with a diameter of 100-200 mm,equipment,General,Machine hours,193.96,193.96,193.96,EUR,3,ENG_TORONTO
DXME-MEKA-MEME_METOME,Forming machines for compressing polyethylene pipes with a diameter of 200-350 mm,equipment,General,Machine hours,235.42,235.42,235.42,EUR,3,ENG_TORONTO
DXME-MEKA-MEME_METORI,Forming machines for compressing polyethylene pipes with a diameter of 400-500 mm,equipment,General,Machine hours,304.98,304.98,304.98,EUR,3,ENG_TORONTO
MERI-RI-KAVO-KARI,Thermal insulation cylinders made of mineral wool with synthetic binder,material,Insulation,m,13.13,13.13,13.13,EUR,3,ENG_TORONTO
RITO-VO-KATO-KAME_KAKATORI,"PT steel plug, nominal diameter up to 400 mm",material,Steel & Metal,pcs,133.2,133.2,133.2,EUR,3,ENG_TORONTO
RIPU-RI-KANE-KASA_KAKAKARI,"Rubber cord pneumatic plug, nominal outer diameter up to 600 mm",material,Rubber & Gaskets,pcs,1157.52,1157.52,1157.52,EUR,3,ENG_TORONTO
MEVO-ME-KADX-KALI_KAMEVOPU,"Steel ball valve, with handle, welded connection to pipeline, nominal pressure RI.SA MPa, nominal diameter 50 mm",material,Steel & Metal,pcs,116.93,116.93,116.93,EUR,3,ENG_TORONTO
MEVO-ME-KADX-KALI_KAMEVOLI,"Steel ball valve, with handle, welded connection to pipeline, nominal pressure RI.SA MPa, nominal diameter 100 mm",material,Steel & Metal,pcs,333.26,333.26,333.26,EUR,3,ENG_TORONTO
RITO-SA-KARI-KARI_KAKASAKA,"Straight seam electric welded steel pipes made of St2, 10 steel, outer diameter 89 mm, wall thickness PU.SA mm",material,Steel & Metal,m,11.19,11.19,11.19,EUR,3,ENG_TORONTO
RIPU-TO-KATO-METO_KARIVONE,"Pressure polyethylene pipes, except for PE100 gas pipes, for water transportation, standard dimensional ratio SDR21, nominal outer diameter 50 mm, wall thickness RI.PU mm",material,Pipes & Fittings,m,1.86,1.86,1.86,EUR,3,ENG_TORONTO
DXME-MEKA-KAPU_KARISA,"Winding machines for winding complex PVC profiles with a width of 67 to 80 mm, reinforced with steel, with a double mechanical lock with a seal, into a pipe using the spiral winding method",equipment,General,Machine hours,105.89,105.89,105.89,EUR,3,ENG_TORONTO
DXME-MEKA-KAPU_KARISA,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,3,ENG_TORONTO
KAME-LI-KARI-KALI_KAKARIME,Cardboard protective corner,material,Wood & Timber,m,0.38,0.38,0.38,EUR,3,ENG_TORONTO
MEME-RI-KAPU-KANE_KAKANEME,"Wooden pallet (Euro), dimensions 1200x800 mm",material,Wood & Timber,pcs,27.9,27.9,27.9,EUR,3,ENG_TORONTO
DXME-METO-KAME_KARIPU,"Municipal cleaning machines, tank capacity 340 l, power 80 kW (102 hp)",equipment,General,Machine hours,53.3,53.3,53.3,EUR,3,ENG_TORONTO
DXME-KAVO-MEKA_KASATO,"Self-propelled wheeled cold road milling machines, maximum milling width 500 mm",equipment,General,Machine hours,130.53,130.53,130.53,EUR,3,ENG_TORONTO
MEPU-RI-KANE-KALI_MEKAKAME,"Injection gel, single-component, elastic, hydroactive, polyurethane, solvent-free, for waterproofing and sealing joints and loose soils",material,Aggregates & Earth,kg,39.08,39.08,39.08,EUR,3,ENG_TORONTO
DXME-MELI-KARI_KALIRI,Pulse insulation damage detection devices,equipment,General,Machine hours,0.33,0.33,0.33,EUR,3,ENG_TORONTO
RI_MEKAKA_KALI,Рабочий 7 разряда,material,General,ч,908.35,908.35,908.35,EUR,3,RU_STPETERSBURG
KAME-LI-MERI-MESA,Polyamide anti-erosion mat,material,General,m2,4.39,4.39,4.39,EUR,2,ENG_TORONTO
KAME-LI-KARI-KATO_KAKAKATO,Packaging paper coated with fuel oil,material,Chemicals & Gases,t,1408.51,1408.51,1408.51,EUR,2,ENG_TORONTO
KAME-LI-MERI-KASA_KAMETOME,"Non-woven polypropylene geotextile, needle-punched, tensile strength SA.NE/TO.NE kN/m, surface density 150 g/m2",material,General,m2,1.34,1.34,1.34,EUR,2,ENG_TORONTO
KAME-VO-KAME-KAVO_KAKAKAPU,"Foam glass aggregate, bulk density 170-180 kg/m3, fraction 5-20 mm",material,Glass & Glazing,m3,118.49,118.49,118.49,EUR,2,ENG_TORONTO
DXME-MERI-KAVO_KAVORI,"Tractor-mounted mole drainage machines, power 59 kW (80 hp)",equipment,Trucks & Vehicles,Machine hours,20.44,20.44,20.44,EUR,2,ENG_TORONTO
DXME-MEDX-MEKA_KAKATO,"Stationary electric pumping stations and dredging units, flow rate 80 m3/h, pumping station head 57 m, dredging unit head 40 m",equipment,Pumps,Machine hours,95.35,95.35,95.35,EUR,2,ENG_TORONTO
DXME-MEDX-MEKA_KAKATO,Electricity: consumption 370 kWh/machine-hour,electricity,Electricity,Machine hours,49.35,49.35,49.35,EUR,2,ENG_TORONTO
RITO-SA-KAME-KAVO_KAKAPUVO,"Electro-welded straight-seam and spiral-seam steel pipes, strength class K38, outer diameter 820 mm, wall thickness 7 mm",material,Steel & Metal,m,365.51,365.51,365.51,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKAME,"Stationary electric dredging pumping stations, flow rate 80 m3/h, head 40 m",equipment,Pumps,Machine hours,25.65,25.65,25.65,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKAME,Electricity: consumption LI.RINE kW·h/machine-hour,electricity,Electricity,Machine hours,0.97,0.97,0.97,EUR,2,ENG_TORONTO
DXME-MEDX-MEKA_KAKADX,"Stationary electric pumping stations, flow rate 50 m3/h, head 50 m",equipment,Pumps,Machine hours,1.26,1.26,1.26,EUR,2,ENG_TORONTO
DXME-MEDX-MEKA_KAKADX,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKARI,"Stationary electric suction pumping stations, flow rate 140 m3/h, head 37-52 m",equipment,Pumps,Machine hours,45.08,45.08,45.08,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKARI,Electricity: consumption MEPU.VOSA kWh/machine-hour,electricity,Electricity,Machine hours,1.98,1.98,1.98,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKATO,"Stationary electric suction pumping stations, flow rate 200 m3/h, head 50-63 m",equipment,Pumps,Machine hours,86.87,86.87,86.87,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKATO,Electricity: consumption RIME.PUSA kWh/machine-hour,electricity,Electricity,Machine hours,2.86,2.86,2.86,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKAPU,"Stationary electric suction pumping stations, flow rate 400 m3/h, head 71 m",equipment,Pumps,Machine hours,245.73,245.73,245.73,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKAPU,Electricity: consumption NERI.LI kWh/machine-hour,electricity,Electricity,Machine hours,8.36,8.36,8.36,EUR,2,ENG_TORONTO
DXME-RIKA-MESA_KAKARI,"Floating electric suction pumping stations, flow rate 200 m3/h, head 63 m",equipment,Pumps,Machine hours,56.88,56.88,56.88,EUR,2,ENG_TORONTO
DXME-RIKA-MESA_KAKARI,Electricity: consumption RIME.PUSA kWh/machine-hour,electricity,Electricity,Machine hours,2.86,2.86,2.86,EUR,2,ENG_TORONTO
DXME-RIKA-MESA_KAKATO,"Floating electric suction pumping stations, flow rate 400 m3/h, head 71 m",equipment,Pumps,Machine hours,73.5,73.5,73.5,EUR,2,ENG_TORONTO
DXME-RIKA-MESA_KAKATO,Electricity: consumption NERI.LI kWh/machine-hour,electricity,Electricity,Machine hours,8.36,8.36,8.36,EUR,2,ENG_TORONTO
RITO-VO-KATO-MEME_KAMETOTO,"Flat welded steel flange with connecting protrusion, steel grade 20, nominal pressure 1 MPa, nominal diameter 150 mm",material,Steel & Metal,pcs,39.0,39.0,39.0,EUR,2,ENG_TORONTO
RITO-VO-KATO-MEME_KAMETOPU,"Flat welded steel flange with connecting protrusion, steel grade 20, nominal pressure 1 MPa, nominal diameter 200 mm",material,Steel & Metal,pcs,53.68,53.68,53.68,EUR,2,ENG_TORONTO
RITO-VO-KATO-MEME_KAMETOSA,"Flat welded steel flange with connecting protrusion, steel grade 20, nominal pressure 1 MPa, nominal diameter 250 mm",material,Steel & Metal,pcs,78.63,78.63,78.63,EUR,2,ENG_TORONTO
RITO-VO-KATO-MEME_KAMEPURI,"Flat weld-on steel flange with connecting protrusion, steel grade 20, nominal pressure 1 MPa, nominal diameter 700 mm",material,Steel & Metal,pcs,424.6,424.6,424.6,EUR,2,ENG_TORONTO
RITO-VO-KATO-MEME_KAMEPUTO,"Flat weld-on steel flange with connecting protrusion, steel grade 20, nominal pressure 1 MPa, nominal diameter 800 mm",material,Steel & Metal,pcs,524.55,524.55,524.55,EUR,2,ENG_TORONTO
RITO-SA-KAME-KAVO_KAKANEKA,"Electric-welded straight-seam and spiral-seam steel pipes, strength class K38, outer diameter 920 mm, wall thickness 12 mm",material,Steel & Metal,m,699.79,699.79,699.79,EUR,2,ENG_TORONTO
RITO-VO-KATO-KALI_KAKAKAME,"Quick-release coupling, nominal diameter 400 mm",material,General,set,62.01,62.01,62.01,EUR,2,ENG_TORONTO
RITO-VO-KATO-KALI_KAKAMEME,"Flared connections, nominal diameter 400 mm",material,General,set,250.83,250.83,250.83,EUR,2,ENG_TORONTO
RITO-VO-KATO-KALI_KAKAMERI,"Socket connections, nominal diameter 500 mm",material,General,set,334.42,334.42,334.42,EUR,2,ENG_TORONTO
RITO-VO-KATO-KALI_KAKAMETO,"Socket connections, nominal diameter 600 mm",material,General,set,370.29,370.29,370.29,EUR,2,ENG_TORONTO
RITO-VO-KATO-KALI_KAKAMEPU,"Socket connections, nominal diameter 700 mm",material,General,set,407.58,407.58,407.58,EUR,2,ENG_TORONTO
DXME-KADX-MERI_MEMEME,"Non-self-propelled track planers, maximum wing span from track axis LI.VO m",equipment,General,Machine hours,254.04,254.04,254.04,EUR,2,ENG_TORONTO
DXME-KANE-KASA_KANERI,"Universal front pneumatic wheeled single-bucket loaders, load capacity up to 1 t, with vibratory wheel, maximum depth up to 420 mm, width 50, 100, 150 mm",equipment,Excavators,Machine hours,25.62,25.62,25.62,EUR,2,ENG_TORONTO
MENE-RI-KAME-KATO_KAKAKAME,"Peat-sand mixture (70% peat, 30% sand)",material,Aggregates & Earth,m3,34.6,34.6,34.6,EUR,2,ENG_TORONTO
DXME-MERI-KALI_KAKAME,Equipment for sowing grass on road and railway embankments,equipment,General,Machine hours,28.39,28.39,28.39,EUR,2,ENG_TORONTO
DXME-METO-KARI_KAKARI,"Screw-type snow plows for cars, power 180 kW (250 hp)",equipment,General,Machine hours,62.85,62.85,62.85,EUR,2,ENG_TORONTO
DXME-METO-KARI_KAKAME,"Plow-mounted snow plows, working width 3 m",equipment,General,Machine hours,0.8,0.8,0.8,EUR,2,ENG_TORONTO
DXME-MERI-KAVO_METOME,Small wood residue pickers,equipment,General,Machine hours,18.25,18.25,18.25,EUR,2,ENG_TORONTO
DXME-MERI-KAVO_KAVOME,Stone removal machines,equipment,General,Machine hours,4.13,4.13,4.13,EUR,2,ENG_TORONTO
KAME-LI-KALI-RIDX_KAMEPUME,"PTFE-4 film, grade IO",material,General,t,49280.16,49280.16,49280.16,EUR,2,ENG_TORONTO
DXME-KANE-KADX_KASATO,"Non-self-propelled electric logging lifts, well exploration depth up to 1000 m",equipment,General,Machine hours,37.43,37.43,37.43,EUR,2,ENG_TORONTO
DXME-KANE-KADX_KASATO,Electricity: consumption ME.NESA kW·h/machine-hour,electricity,Electricity,Machine hours,0.22,0.22,0.22,EUR,2,ENG_TORONTO
DXME-KAPU-KAME_KAMEME,"Universal rotary drilling rigs on crawler tracks, torque 250-400 kNm, drilling depth up to 94 m",equipment,General,Machine hours,234.68,234.68,234.68,EUR,2,ENG_TORONTO
DXME-KARI-KAPU_KAPUTO,"Crawler-mounted auger drilling rigs, drilling diameter up to 800 mm, depth up to 20 m, torque 150-250 kNm",equipment,General,Machine hours,108.76,108.76,108.76,EUR,2,ENG_TORONTO
MEPU-PU-KAME-KADX_KASAKAME,Two-component modified epoxy primer with low volatile organic compound content and high dry residue for protecting metal structures in wave zones,material,Steel & Metal,l,24.46,24.46,24.46,EUR,2,ENG_TORONTO
DXME-KARI-KAME_KAKAME,"High-frequency variable diesel vibratory pile drivers, eccentric torque 0-48 kgm, thrust force up to 600 kN, centrifugal force up to 2960 kN",equipment,General,Machine hours,530.19,530.19,530.19,EUR,2,ENG_TORONTO
DXME-KARI-KATO_KAMEME,"Hydraulic pile drivers, impact weight 10 t, impact energy 20-200 kJ, with a hydraulic station with a capacity of up to 515 kW (700 hp)",equipment,General,Machine hours,657.92,657.92,657.92,EUR,2,ENG_TORONTO
DXME-RIKA-KALI_KAKARI,Floating conductors for submerging reinforced concrete pile shells,equipment,General,Machine hours,73.44,73.44,73.44,EUR,2,ENG_TORONTO
DXME-KARI-KATO_KAPUKA,"Hydraulic pile drivers, impact weight 14 t, impact energy 31-280 kJ, with a hydraulic station with a capacity of up to 515 kW (700 hp)",equipment,General,Machine hours,763.67,763.67,763.67,EUR,2,ENG_TORONTO
RITO-TO-KATO-KARI_KAMEMETO,"Seamless hot-rolled steel pipes with chamfered edges, made of steel grades 10, 20, 35, outer diameter 133 mm, wall thickness 5 mm",material,Steel & Metal,m,48.98,48.98,48.98,EUR,2,ENG_TORONTO
RITO-TO-KATO-KARI_KAMEMESA,"Seamless hot-rolled steel pipes with chamfered edges made of steel grades 10, 20, 35, outer diameter 133 mm, wall thickness 6 mm",material,Steel & Metal,m,58.32,58.32,58.32,EUR,2,ENG_TORONTO
DXME-KALI-MEKA_KAKAME,"Pneumatic shotcrete machines with electric drive for operation from mobile compressor units, capacity up to 7 m3/h",equipment,Compressors,Machine hours,1.78,1.78,1.78,EUR,2,ENG_TORONTO
DXME-KALI-MEKA_KAKAME,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,2,ENG_TORONTO
MEVO-ME-KARI-KAME_KARIKANE,"Parallel gate valve with extendable spindle 30ch6br, flanged connection to pipeline, nominal pressure ME.KA MPa, nominal diameter 200 mm",material,Pipes & Fittings,pcs,768.76,768.76,768.76,EUR,2,ENG_TORONTO
KAME-LI-MESA-KAME_MEMELIKA,"Self-opening ground anchor, galvanized, maximum load capacity not less than 120 kN",material,Fasteners,pcs,367.61,367.61,367.61,EUR,2,ENG_TORONTO
MEPU-ME-KARI-KAPU_KAMEKALI,Cyanoacrylate adhesive,material,General,kg,1252.84,1252.84,1252.84,EUR,2,ENG_TORONTO
KATO-RI-KAME-KAME_KAKAKASA,Portland cement without additives for general construction CEM 0 52.5N,material,Concrete & Cement,t,227.97,227.97,227.97,EUR,2,ENG_TORONTO
DXME-KALI-KASA_KAKATO,"Automated concrete plants, capacity 60 m3/h",equipment,General,Machine hours,23.7,23.7,23.7,EUR,2,ENG_TORONTO
DXME-KALI-KASA_KAKATO,Electricity: consumption TOSA.KARI kWh/machine-hour,electricity,Electricity,Machine hours,4.67,4.67,4.67,EUR,2,ENG_TORONTO
RITO-NE-KAME-KAME_KAKAKARI,"Cast iron sewer pipes, length 2 m, nominal diameter 100 mm, wall thickness PU.SA mm",material,Steel & Metal,m,44.96,44.96,44.96,EUR,2,ENG_TORONTO
